path	filesize	transcript
clips/common_voice_az_227.wav	192044	 o yemək zamanı diqqətinizi bütünlüklə qidanın çeynənilməsi prosesinə verməyinizi söyləyir
clips/common_voice_az_228.wav	256044	 hazır ki dəqiqəni düşünün diqqətinizi yeməyə verin və başqa bir şeyin ağlınıza girməsinə imkan verməyin
clips/common_voice_az_229.wav	224044	 elə indi öz vücudunuza daxil olun bütün hissiyyatınızla qidanın çeynənilməsi və udulmasından həzz alın
clips/common_voice_az_230.wav	128044	 yemək yedikdə gələn dəfə belə etməyə çalışın
clips/common_voice_az_231.wav	224044	 yemək zamanı nə vaxt ki öz bədəninizlə tam vəhdət təşkil edirsiniz o zaman qidanın ətri də xoş təsir bağışlayır
clips/common_voice_az_232.wav	192044	 ancaq ağlınıza başqa nəyinsə girməsin icazı verən kimi həmin ətr tamamilə yox olur
clips/common_voice_az_233.wav	224044	 mən əminəm ki əgər biz yemək zamanı fikrimizi bu dəqiq üzərində toplayıb bu prosesdən həzz almağa yönələrsək
clips/common_voice_az_234.wav	224044	 qida çox rahat həzm olacaqdır və nəticə itibarilə bizim vücudumuz mütləq mükəmməl olacaqdır
clips/common_voice_az_235.wav	128044	 şəxsəm mənim artıq çəki dərdim daha yoxdur
clips/common_voice_az_236.wav	160044	 indi mən həmişə beşiki kg çəkidəyəm və istədiyim hər şeydə yeyirəm
clips/common_voice_az_237.wav	96044	 beləliklə fikrinizi ideal çəki üzərində cəmləyin
clips/common_voice_az_238.wav	128044	 insanlar teztez maraqlanırlar bu nə qədər vaxt aparacaq
clips/common_voice_az_239.wav	128044	 məndə elə bir qaydə kitabı yoxdur ki orada deyilsin
clips/common_voice_az_240.wav	96044	 bu üçsıfır dəqiqə üç gün yaxud bir aya olacaq
clips/common_voice_az_241.wav	160044	 zaman əsasən sizdən və sizin kainatla nə qədər uyğunlaşmağınızdan asılıdır
clips/common_voice_az_242.wav	128044	 zaman eynişliyinin də şübh etdiyi kimi sadəcə bir xülyadır
clips/common_voice_az_243.wav	160044	 bu cümləni ilk dəfə işitirsinizsə bunu anlamaqda çətinlik səkə bilərsiniz
clips/common_voice_az_244.wav	96044	 bu ilk baxışda gördüklərinizlə ziddiyyət yarada bilər
clips/common_voice_az_245.wav	96044	 çünki bir hadisə digərinin ardınca baş verir
clips/common_voice_az_246.wav	160044	 lakin kvant fizikləri və eynişliyin hər şeyin eyni vaxta baş verdiyini söyləyir
clips/common_voice_az_247.wav	160044	 siz zamanın mövcud olmadığını anlamaq bacardıqda və bu konsepsiyanı qəbul etdikdə
clips/common_voice_az_248.wav	128044	 gələcəkdən istədiyiniz hər şeyin indi də var olduğunu görəcəksiniz
clips/common_voice_az_249.wav	256044	 əgər hər şey eyni anda baş verirsə o zaman indi arzuladıqlarınızı əldə etmiş paralelsiz versiyası artıq mövcuddur
clips/common_voice_az_250.wav	160044	 arzunuzu gerçək çevirmək üçün kainatın ümumiyyətlə zamana ehtiyacı yoxdur
clips/common_voice_az_251.wav	256044	 arzuladığınızın alınmasındakı hər hansı gecihmə sizin bu artıq mənimdir hissinin idrakinin inam dərəcəsinə həmən çatmadığınızı görədir
clips/common_voice_az_252.wav	96044	 arzuladığınızın tezliyinə köklənməyiniz lazımdır
clips/common_voice_az_253.wav	160044	 siz öz tezliyinizə kökləndiyiniz zaman o özü həyatınıza daxil olacaqdır
clips/common_voice_az_254.wav	96044	 ölçünün kainat üçün heç bir əhəmiyyəti yoxdur
clips/common_voice_az_255.wav	160044	 bizə nəhəng görünən bir şey vermək kainat üçün çox kiçik saydığınızdan heç də çətin deyil
clips/common_voice_az_256.wav	64044	 və bu elmdə də sübut olunmuşdur
clips/common_voice_az_257.wav	160044	 kainatın işində zəhmət sıfır dərəcəsində tələb olunur
clips/common_voice_az_258.wav	96044	 bitki əziyyətsiz böyüyür və bunun üçün güc sərf etmir
clips/common_voice_az_259.wav	64044	 nəhəng məna budur
clips/common_voice_az_260.wav	96044	 hər şey beyninizdə nə baş verdiyindən asındır
clips/common_voice_az_261.wav	32044	 bu böyük işdir
clips/common_voice_az_262.wav	64044	 bir qədər vaxtımızı alacaq
clips/common_voice_az_263.wav	32044	 bu işə kiçikdir
clips/common_voice_az_264.wav	64044	 cəmi bir saat yetər
clips/common_voice_az_265.wav	96044	 deyə fikirləşərək hər şeyi özümüz təyin edirik
clips/common_voice_az_266.wav	64044	 kainatda bu qaydalar yoxdur
clips/common_voice_az_267.wav	64044	 onları özümüz müəyyənləşdiririk
clips/common_voice_az_268.wav	128044	 arzuladığınıza indi malik olmaq hissini siz yaradırsınız
clips/common_voice_az_269.wav	128044	 kainat nə və necə olduğundan aslı olmayaraq onlara qarşılıq verir
clips/common_voice_az_270.wav	96044	 kainat üçün ölçü və zaman mövcud deyil
clips/common_voice_az_271.wav	96044	 milyonu gerçəkləşdirmək bir dolları qədər asandır
clips/common_voice_az_272.wav	192044	 eyni ilə həmin proses birinin az o birinin çox zaman almasının səbəbi yalnız sizin düşüncənizdədir
clips/common_voice_az_273.wav	96044	 bəzi insanları kiçik əşyalarla işləmək daha asandır
clips/common_voice_az_274.wav	32044	 biz hərdən deyirik
clips/common_voice_az_275.wav	64044	 kiçikdən başlayın
clips/common_voice_az_276.wav	224044	 çoxdan bəri görüşmədiyiniz köhnə bir dostunuzla söhbətsizin təsvirini beyninizdə yaradaraq onu orada saxlamağa çalışın
clips/common_voice_az_277.wav	128044	 bu və ya başqa şəkildə bu insan haqqında kimsə söhbət açacaqdır
clips/common_voice_az_278.wav	128044	 ola bilər ki o sizə ya zəng vuracaq ya da məhtub yazacaqdır
clips/common_voice_az_279.wav	96044	 cazibə quvəsinin işini o gözlərinizlə görməyin
clips/common_voice_az_280.wav	96044	 ən sadə üsulu kiçik bir şeydən başlamaqdır
clips/common_voice_az_281.wav	128044	 eyni ilə belə etmək istəyirəm bir insan haqqındakı əhvalatı sizinlə bölüşmək istərdim
clips/common_voice_az_282.wav	128044	 o sirrə baxıb kiçik bir şeydən başlamaq qərarına gəlmişdi
clips/common_voice_az_283.wav	96044	 o nadir bir quş lələyinin xəyali təsvirini beynində yaradır
clips/common_voice_az_284.wav	160044	 sonra şübhə etmədən onu ilk baxışdan tanımaq üçün bütün xüsusiyyətlərini təyin edir
clips/common_voice_az_285.wav	160044	 və bu zaman cazibə qanununun şuurlu şəkildə istifadəsi vasitəsilə lələk onun oldu
clips/common_voice_az_286.wav	192044	 iki gün sonra o new yorkda hündür bir binaya daxil olarkən sanki nəsə onu aşağıya baxmağa məcbur etdi
clips/common_voice_az_287.wav	128044	 orada onun ayaqlarının altında new york göydələrinin girişində lələk var idi
clips/common_voice_az_288.wav	128044	 sadə bir lələk deyil məhz onun təsəvvüründə canlandırdığı lələk
clips/common_voice_az_289.wav	192044	 o tamamilə ən xırda nadir xüsusiyyətləri ilə cavan oğlanın beynində yaraddığı təsvirin eynisiydi
clips/common_voice_az_290.wav	96044	 və həmin dəqiqə o tam şübhəsiz anladı
clips/common_voice_az_291.wav	128044	 onun qarşısında bütün gözəllikləri ilə duran cazibə qanunudur
clips/common_voice_az_292.wav	224044	 bu oğlan ağlının gücü ilə nə olmasından aslı olmadan istədiyi hər bir şeyi cəzb etmək kimi möcüzəvi istedadın olduğunu dərk etdi
clips/common_voice_az_293.wav	160044	 sonra bu oğlan cazibə qanununa tam inamla daha böyük şeylərin yaradılışına keçdi
clips/common_voice_az_294.wav	128044	 öz avtomobilimi park etmək üçün hər zaman yeri necə tapdığıma hamı təəccüb edir
clips/common_voice_az_295.wav	128044	 mən sirri anladığım dəqiqədən bəri bunu etməyə başlamışam
clips/common_voice_az_296.wav	96044	 mən sadəcə rahat bir yer təsəvvür edirəm
clips/common_voice_az_297.wav	160044	 bu halda doqquzbeş mənim istədiyimin eynisi olur və mən səliqə ilə ora daxil oluram
clips/common_voice_az_298.wav	192044	 qalan beş hallardaysa sadəcə əlavə bir dəqiqə kiminsə çıxmasını gözləməli olub onun yerini tutmuşam
clips/common_voice_az_299.wav	192044	 indi anlayırsanızmı ki nəyə görə hər dəfə mən öz maşınım üçün dayanacaq tapıram deyən insan hər dəfə onu tapır
clips/common_voice_az_300.wav	192044	 və nəyə görə mən bəxti gətirənəm hər dəfə nəsə uduram deyən isə bir şeyi digərinin ardınca qazanır
clips/common_voice_az_301.wav	128044	 insanlar bunların olacağını sadəcə gözləyirlər
clips/common_voice_az_302.wav	224044	 əgər arzuladığınız eşyanı və hadisələri gözləsəniz öz gələcə həyatınızı qurmağa başlayacaqsınız
clips/common_voice_az_303.wav	224044	 siz cazibə qanunundan istifadə edərək ilə indibugünün növbəti hadisəsinə də gələcə həyatınızı qura bilərsiniz
clips/common_voice_az_304.wav	224044	 prentiss malford böyük mütəfəkkir olub əsərlərində cazibə qanunu və onun istifadəçi üsulları haqqında danışaraq
clips/common_voice_az_305.wav	128044	 sabahki günün qabaqcadan qurulmasının necə vacib olduğunu göstərir
clips/common_voice_az_306.wav	64044	 haçan ki özözünüzə deyirsiniz
clips/common_voice_az_307.wav	96044	 mən xoş bir görüş və ya gözəl bir gəzinti istəyirəm
clips/common_voice_az_308.wav	320044	 bu zaman siz sözün əsl mənasında görüşünüzü və gəzintinizi doğrudan da səmərəli qurmaq üçün təbiətin qüvvəsini və gücünü vücudunuzdan yuxarıya göndərsiniz
clips/common_voice_az_309.wav	256044	 görüşdən gəzintidən və ya mağazalara çıxmazdan öncə əgər ovqatınız pistirsə və ya hansısa xoşa gəlməzliyin olacağından ehtiyyat edirsinizsə
clips/common_voice_az_310.wav	128044	 özünüzdə qabaq sizə zərər olacaq düşüncələri göndərəcəksiniz
clips/common_voice_az_311.wav	160044	 bizim düşüncəmiz və ya şuurumuz hər zaman qabaqcadan yaxşını və ya pisi planlaşdıraraq işləyir
clips/common_voice_az_312.wav	128044	 prentiss malford bu sözləri birsəkkizyeddisıfırci ildə yazmışdır
clips/common_voice_az_313.wav	64044	 bunu ilk dəfə edən odur
clips/common_voice_az_314.wav	192044	 siz indi hər bir günün hər hadisənin qabaqcadan düşünülməsinin nə qədər vacib olduğunu görürsünüz
clips/common_voice_az_315.wav	192044	 şübhəsiz öz gününüzü qabaqcadan qurmamsınızsa həyat təcrübənizdə ziddiyyət təşkil edən hadisələr olur
clips/common_voice_az_316.wav	128044	 bunun nəticəsi isə qaçmaq və tələsmək ehtiyacına çevrilir
clips/common_voice_az_317.wav	192044	 əgər siz tələsib qaçırsınızsa sizin düşüncələriniz qorxu gecihmə qorxusu üzərində qurulduğunu bilin
clips/common_voice_az_318.wav	160044	 və buna görə də siz yolunuz üzərində qabaqcadan maniyələr yaradırsınız
clips/common_voice_az_319.wav	192044	 əgər tələsməyə davam edirsinizsə birbirinən ardınca xoşə gəlməz əhvalatlar cəzb edəcəksiniz
clips/common_voice_az_320.wav	224044	 hələ bundan əlavə cazibə qanunu gələcək üçün sizi daha çox tələsməyə məcbur edən hadisələr planlaşdıracaq
clips/common_voice_az_321.wav	96044	 sizə dayanmaq və tezlikdən çıxmaq lazımdır
clips/common_voice_az_322.wav	160044	 əgər başınıza daha çox iş açmaq istəmirsinizsə bir neçə dəqiqə ayıraraq özünüzü dəyişin
clips/common_voice_az_323.wav	256044	 bir çox insanlar əsasən qərb cəmiyyətində zaman itirməmək üçün tələsirlər sonra isə vaxt qıtlığından şikayət edirlər
clips/common_voice_az_324.wav	160044	 cazibə qanununa əsasən əgər onlar belə deyirlərsə həqiqətən də o olmamalıdır
clips/common_voice_az_325.wav	128044	 əgər özünüzü zaman qıtlığı ilə bağlı məntiqsiz düşüncələrinizə bağlamışsınızsa
clips/common_voice_az_326.wav	224044	 elə indi ürəhnəlib mənim zamanım artıqlaması ilə çoxdur cümləsini bəyan edib həyatınızı dəyişə bilərsiniz
clips/common_voice_az_327.wav	192044	 siz gözləmə müddətinə dək gələcəksə həyatınızı qurmaq üçün təsir zamanı kimi istifadə edə bilərsiniz
clips/common_voice_az_328.wav	224044	 gələn dəfə nə isə gözləməli olduqda zamanınızı faydalı keçirin təsəvvür edin ki istədiklərinizin hamısına malisiniz
clips/common_voice_az_329.wav	96044	 həyat hadisələrinizin gedişini müsbət işlərə yükləyin
clips/common_voice_az_330.wav	256044	 gələcək həyatınızın hər bir hadisəsini düşüncələrinizin yardımı ilə irəli cədər müəyyənləşdirməyi adətini özünüz üçün təkmilləşdirin
clips/common_voice_az_331.wav	160044	 nə etsəniz haraq etsəniz özünüzdən qabaq kainatın qüvvəsinə gücünü öz gücünüzü göndərin
clips/common_voice_az_332.wav	128044	 bu və ya digər hadisəni necə görmək istədiyinizi əvvəlcədən ölçüb biçin
clips/common_voice_az_333.wav	128044	 o zaman siz şuurlu surətlə həyatınızı yarada biləcəksiniz
clips/common_voice_az_334.wav	64044	 sirlərin qısa məzmunu
clips/common_voice_az_335.wav	192044	 ələddinin ağlındakı cin kimi cacibə qanunu da sizin bütün arzularınızı qəbul edərək yerinə yetirir
clips/common_voice_az_336.wav	128044	 yaradıcılıq prosesi cəmi üç sadə addımla istədiyinizi yaratmağa köməkdir
clips/common_voice_az_337.wav	64044	 istəmək inanmaq və qəbul etmək
clips/common_voice_az_338.wav	192044	 əslində kainatdan öz arzunuz barəsində istəməyiniz özünüzün nə istədiyinizi anlamaq imkanıdır
clips/common_voice_az_339.wav	96044	 siz bunu yalnız özünüz üçün aydınlaşdırdığınız zaman istəyirsiniz
clips/common_voice_az_340.wav	192044	 inanmaq istədiyinizi sanki artıq almışsınız kimi düşünmək danışmaq və hərəkət etmək mənasını belir
clips/common_voice_az_341.wav	288044	 bu tezliyi şualandırdığınız zaman cacibə qanunu insanları hadisələri və şəraiti bütövlü ilə sizi istədiyinizə çatdırmaq üçün hərəkətə keçirir
clips/common_voice_az_342.wav	160044	 qəbul etmək arzunuzun yerinə yetdiyi zaman hiss edəcəklərinizi əvvəlcədən duymağınız deməkdir
clips/common_voice_az_343.wav	96044	 yaxşı əhval ruhiyə sizi arzuladığınızın tezliyini kökləyir
clips/common_voice_az_344.wav	128044	 çəkinizi indirmək üçün diqqətinizi çəki itirmək və ya arıqlamaq üzərində toplamayın
clips/common_voice_az_345.wav	96044	 bunun yerinə fikrinizi öz ideal çəkiniz üzərində cəm edin
clips/common_voice_az_346.wav	160044	 çəkinizin ideal olduğunu daxilən duya bilsəniz siz onu həqiqətən cəzb edəcəksiniz
clips/common_voice_az_347.wav	96044	 arzunuzu gerçək etmək üçün kainata vaxt lazım deyil
clips/common_voice_az_348.wav	96044	 milyon dollara gerçəkləşdirmək bir dollar qədər asandır
clips/common_voice_az_349.wav	192044	 sizi asan görünən bir şeydən başlayın məsələn bir fincən qəhvədən və ya maşını saxlamaq lazım olan bir yerdən
clips/common_voice_az_350.wav	128044	 bu fəaliyyətdə olan cazibə qanununu görməyin ən sadə üsuludur
clips/common_voice_az_351.wav	64044	 kiçik bir şeyi cəzb etməyi dərindən istəyin
clips/common_voice_az_352.wav	96044	 öz gücünüzü hiss etdikdə daha dəyərli əşyaları cəzb edə biləcəksiniz
clips/common_voice_az_353.wav	64044	 öz gününüzü əvvəlcədən qurun
clips/common_voice_az_354.wav	160044	 onun necə görmək istədiyinizi dərindən fikirləşin və şuurlu surətdə öz həyatınızı yaratmağa başlayacaqsınız
clips/common_voice_az_355.wav	64044	 dr joe vitale
clips/common_voice_az_356.wav	128044	 bir çox insanlar hazır ki vəziyyətlərində özlərini həbsdəymiş kimi hiss edirlər
clips/common_voice_az_357.wav	128044	 sanki onlar hörümçək toruna ilişiblər və heç cür oradan qorxdura bilmirlər
clips/common_voice_az_358.wav	64044	 hazırda vəziyyətinizin necə olduğunun fərqi yoxdur
clips/common_voice_az_359.wav	128044	 sizin hazır ki gerçəkliyiniz və hazır ki həyatınız keçmiş fikirlərinizin nəticəsidir
clips/common_voice_az_360.wav	128044	 öz düşüncə və hisslərinizi dəyişdiyiniz zaman hər şey tamamilə dəyişəcəkdir
